-4.99940,-7.00000,-0.00004
-4.99940,-7.00000,-0.00004
-4.99876,-7.00000,-0.00004
-4.99876,-7.00000,-0.00004
-4.99777,-7.00000,-0.00004
-4.99734,-7.00000,-0.00004
-4.99734,-7.00000,-0.00004
-4.99597,-7.00000,-0.00005
-4.99597,-7.00000,-0.00005
-4.99402,-7.00000,-0.00006
-4.99402,-7.00000,-0.00006
-4.99225,-7.00001,-0.00006
-4.99214,-7.00001,-0.00006
-4.99013,-7.00001,-0.00008
-4.99013,-7.00001,-0.00008
-4.98762,-7.00001,-0.00009
-4.98762,-7.00001,-0.00009
-4.98404,-7.00001,-0.00011
-4.98404,-7.00001,-0.00011
-4.98404,-7.00001,-0.00011
-4.97874,-7.00001,-0.00015
-4.97837,-7.00001,-0.00017
-4.97466,-7.00000,-0.00011
-4.97466,-7.00000,-0.00011
-4.97044,-7.00000,-0.00013
-4.97044,-7.00000,-0.00013
-4.96637,-7.00000,-0.00015
-4.96637,-7.00000,-0.00015
-4.96567,-7.00000,-0.00015
-4.96106,-7.00001,-0.00017
-4.95980,-7.00001,-0.00017
-4.95428,-7.00001,-0.00020
-4.95428,-7.00001,-0.00020
-4.94785,-7.00001,-0.00023
-4.94785,-7.00001,-0.00023
-4.94222,-7.00001,-0.00026
-4.94038,-7.00001,-0.00027
-4.94038,-7.00001,-0.00027
-4.93405,-7.00002,-0.00031
-4.93405,-7.00002,-0.00031
-4.92775,-7.00002,-0.00036
-4.92362,-7.00002,-0.00038
-4.91831,-7.00002,-0.00043
-4.91831,-7.00002,-0.00043
-4.91056,-7.00003,-0.00050
-4.91056,-7.00003,-0.00050
-4.90326,-7.00003,-0.00057
-4.90326,-7.00003,-0.00057
-4.89811,-7.00004,-0.00050
-4.89491,-7.00004,0.00010
-4.89491,-7.00004,0.00010
-4.88270,-7.00000,0.00568
-4.88270,-7.00000,0.00568
-4.87400,-6.99991,0.01334
-4.87316,-6.99990,0.01420
-4.87316,-6.99990,0.01420
-4.86348,-6.99971,0.02700
-4.86348,-6.99971,0.02700
-4.86348,-6.99971,0.02700
-4.85146,-6.99927,0.04739
-4.85146,-6.99927,0.04739
-4.84091,-6.99867,0.06866
-4.84091,-6.99867,0.06866
-4.83105,-6.99789,0.09159
-4.83105,-6.99789,0.09159
-4.82284,-6.99705,0.11230
-4.82284,-6.99705,0.11230
-4.81635,-6.99627,0.12842
-4.80978,-6.99536,0.14827
-4.80978,-6.99536,0.14827
-4.79798,-6.99340,0.18270
-4.79798,-6.99340,0.18270
-4.79798,-6.99340,0.18270
-4.78475,-6.99070,0.22083
-4.78475,-6.99070,0.22083
-4.77532,-6.98846,0.24778
-4.77532,-6.98846,0.24778
-4.76686,-6.98621,0.27186
-4.76686,-6.98621,0.27186
-4.75697,-6.98332,0.29946
-4.75697,-6.98332,0.29946
-4.74759,-6.98029,0.32545
-4.74759,-6.98029,0.32545
-4.73916,-6.97735,0.34853
-4.73916,-6.97735,0.34853
-4.72801,-6.97311,0.37913
-4.72801,-6.97311,0.37913
-4.71881,-6.96931,0.40451
-4.71469,-6.96753,0.41590
-4.71469,-6.96753,0.41590
-4.70562,-6.96339,0.44121
-4.70562,-6.96339,0.44121
-4.69576,-6.95857,0.46903
-4.69532,-6.95835,0.47030
-4.68780,-6.95443,0.49181
-4.68780,-6.95443,0.49181
-4.68039,-6.95036,0.51346
-4.67350,-6.94639,0.53385
-4.67138,-6.94513,0.54029
-4.67138,-6.94513,0.54029
-4.66087,-6.93860,0.57251
-4.66087,-6.93860,0.57251
-4.66087,-6.93860,0.57251
-4.65063,-6.93177,0.60506
-4.65063,-6.93177,0.60506
-4.64136,-6.92524,0.63278
-4.64136,-6.92524,0.63278
-4.63287,-6.91899,0.65168
-4.63165,-6.91808,0.65481
-4.63165,-6.91808,0.65481
-4.62147,-6.91026,0.66960
-4.62147,-6.91026,0.66960
-4.61201,-6.90272,0.67733
-4.61201,-6.90272,0.67733
-4.60614,-6.89798,0.67980
-4.60233,-6.89490,0.67991
-4.59460,-6.88866,0.67770
-4.59460,-6.88866,0.67770
-4.58625,-6.88196,0.67183
-4.58625,-6.88196,0.67183
-4.57765,-6.87517,0.66261
-4.57765,-6.87517,0.66261
-4.56931,-6.86872,0.65173
-4.56744,-6.86731,0.64929
-4.55902,-6.86098,0.63820
-4.55902,-6.86098,0.63820
-4.55006,-6.85441,0.62616
-4.55006,-6.85441,0.62616
-4.54008,-6.84729,0.61256
-4.53913,-6.84662,0.61124
-4.53098,-6.84098,0.60003
-4.53098,-6.84098,0.60003
-4.52231,-6.83511,0.58784
-4.52231,-6.83511,0.58784
-4.51357,-6.82936,0.57556
-4.51357,-6.82936,0.57556
-4.50284,-6.82251,0.55959
-4.50284,-6.82251,0.55959
-4.50284,-6.82251,0.55959
-4.48758,-6.81319,0.53638
-4.48758,-6.81319,0.53638
-4.47616,-6.80650,0.52013
-4.47468,-6.80563,0.51865
-4.47468,-6.80563,0.51865
-4.46483,-6.79988,0.51392
-4.46483,-6.79988,0.51392
-4.45455,-6.79390,0.51801
-4.45455,-6.79390,0.51801
-4.44307,-6.78729,0.52742
-4.44104,-6.78611,0.52895
-4.44104,-6.78611,0.52895
-4.42679,-6.77769,0.53797
-4.42628,-6.77739,0.53828
-4.42628,-6.77739,0.53828
-4.41461,-6.77036,0.54536
-4.41461,-6.77036,0.54536
-4.40601,-6.76512,0.55053
-4.40197,-6.76263,0.55296
-4.39090,-6.75575,0.55959
-4.39090,-6.75575,0.55959
-4.39090,-6.75575,0.55959
-4.37737,-6.74720,0.56768
-4.37737,-6.74720,0.56768
-4.37188,-6.74369,0.57097
-4.36491,-6.73919,0.57516
-4.36491,-6.73919,0.57516
-4.35399,-6.73206,0.58177
-4.35399,-6.73206,0.58177
-4.34115,-6.72355,0.58963
-4.34066,-6.72322,0.58994
-4.34066,-6.72322,0.58994
-4.32692,-6.71394,0.59851
-4.32594,-6.71327,0.59914
-4.32594,-6.71327,0.59914
-4.31375,-6.70488,0.60691
-4.31375,-6.70488,0.60691
-4.30259,-6.69707,0.61426
-4.30259,-6.69707,0.61426
-4.29391,-6.69092,0.61880
-4.29391,-6.69092,0.61880
-4.28490,-6.68449,0.62017
-4.28490,-6.68449,0.62017
-4.27401,-6.67673,0.61719
-4.27401,-6.67673,0.61719
-4.26349,-6.66931,0.60821
-4.26349,-6.66931,0.60821
-4.26349,-6.66931,0.60821
-4.25392,-6.66270,0.59485
-4.24194,-6.65475,0.57561
-4.24194,-6.65475,0.57561
-4.24194,-6.65475,0.57561
-4.23086,-6.64771,0.55661
-4.23086,-6.64771,0.55661
-4.23086,-6.64771,0.55661
-4.21672,-6.63913,0.53256
-4.21672,-6.63913,0.53256
-4.21672,-6.63913,0.53256
-4.21229,-6.63654,0.52510
-4.19688,-6.62787,0.49938
-4.19437,-6.62651,0.49523
-4.19437,-6.62651,0.49523
