-5.99940,-7.00000,-0.00004
-5.99940,-7.00000,-0.00004
-5.99940,-7.00000,-0.00004
-5.99940,-7.00000,-0.00004
-5.99940,-7.00000,-0.00004
-5.99872,-7.00000,-0.00004
-5.99872,-7.00000,-0.00004
-5.99777,-7.00000,-0.00004
-5.99777,-7.00000,-0.00004
-5.99637,-7.00000,-0.00005
-5.99637,-7.00000,-0.00005
-5.99459,-7.00000,-0.00005
-5.99459,-7.00000,-0.00005
-5.99236,-7.00001,-0.00006
-5.99236,-7.00001,-0.00006
-5.98976,-7.00001,-0.00008
-5.98937,-7.00001,-0.00008
-5.98937,-7.00001,-0.00008
-5.98619,-7.00001,-0.00010
-5.98619,-7.00001,-0.00010
-5.98242,-7.00001,-0.00012
-5.98242,-7.00001,-0.00012
-5.98054,-7.00001,-0.00013
-5.98054,-7.00001,-0.00013
-5.97547,-7.00000,-0.00012
-5.97466,-7.00000,-0.00011
-5.97066,-7.00000,-0.00013
-5.97044,-7.00000,-0.00013
-5.96661,-7.00000,-0.00015
-5.96661,-7.00000,-0.00015
-5.96131,-7.00001,-0.00017
-5.96131,-7.00001,-0.00017
-5.96131,-7.00001,-0.00017
-5.95428,-7.00001,-0.00020
-5.95428,-7.00001,-0.00020
-5.94813,-7.00001,-0.00023
-5.94813,-7.00001,-0.00023
-5.94312,-7.00001,-0.00026
-5.94312,-7.00001,-0.00026
-5.93630,-7.00001,-0.00030
-5.93630,-7.00001,-0.00030
-5.92944,-7.00002,-0.00034
-5.92910,-7.00002,-0.00035
-5.92501,-7.00002,-0.00038
-5.92152,-7.00002,-0.00040
-5.92152,-7.00002,-0.00040
-5.91244,-7.00003,-0.00048
-5.91244,-7.00003,-0.00048
-5.90482,-7.00003,-0.00056
-5.90482,-7.00003,-0.00056
-5.89650,-7.00004,-0.00030
-5.89650,-7.00004,-0.00030
-5.89650,-7.00004,-0.00030
-5.88391,-7.00001,0.00446
-5.88391,-7.00001,0.00446
-5.87522,-6.99994,0.01160
-5.87522,-6.99994,0.01160
-5.87522,-6.99994,0.01160
-5.86471,-6.99976,0.02444
-5.86471,-6.99976,0.02444
-5.86471,-6.99976,0.02444
-5.85446,-6.99942,0.04132
-5.85446,-6.99942,0.04132
-5.84531,-6.99897,0.05916
-5.84531,-6.99897,0.05916
-5.83689,-6.99840,0.07765
-5.83105,-6.99791,0.09158
-5.83105,-6.99791,0.09158
-5.82192,-6.99697,0.11487
-5.81636,-6.99630,0.13001
-5.81450,-6.99605,0.13526
-5.80460,-6.99457,0.16378
-5.80460,-6.99457,0.16378
-5.79563,-6.99297,0.18993
-5.79563,-6.99297,0.18993
-5.79563,-6.99297,0.18993
-5.78804,-6.99143,0.21156
-5.77622,-6.98869,0.24513
-5.77622,-6.98869,0.24513
-5.76680,-6.98621,0.27179
-5.76633,-6.98608,0.27312
-5.75643,-6.98317,0.30064
-5.75643,-6.98317,0.30064
-5.75643,-6.98317,0.30064
-5.74612,-6.97981,0.32921
-5.74424,-6.97917,0.33434
-5.73584,-6.97615,0.35742
-5.73584,-6.97615,0.35742
-5.72519,-6.97200,0.38674
-5.72519,-6.97200,0.38674
-5.71283,-6.96672,0.42101
-5.71192,-6.96632,0.42354
-5.71192,-6.96632,0.42354
-5.71192,-6.96632,0.42354
-5.69884,-6.96014,0.46023
-5.69884,-6.96014,0.46023
-5.68952,-6.95537,0.48680
-5.68952,-6.95537,0.48680
-5.68165,-6.95110,0.50967
-5.67862,-6.94938,0.51856
-5.67862,-6.94938,0.51856
-5.66752,-6.94282,0.55187
-5.66752,-6.94282,0.55187
-5.65957,-6.93780,0.57635
-5.65957,-6.93780,0.57635
-5.65181,-6.93262,0.60123
-5.65181,-6.93262,0.60123
-5.64457,-6.92756,0.62425
-5.64457,-6.92756,0.62425
-5.63693,-6.92203,0.64416
-5.63693,-6.92203,0.64416
-5.62680,-6.91444,0.66348
-5.62680,-6.91444,0.66348
-5.62680,-6.91444,0.66348
-5.61663,-6.90647,0.67465
-5.61663,-6.90647,0.67465
-5.60836,-6.89981,0.67915
-5.60458,-6.89675,0.67997
-5.59948,-6.89263,0.67966
-5.59948,-6.89263,0.67966
-5.59168,-6.88634,0.67699
-5.58371,-6.87996,0.67061
-5.58371,-6.87996,0.67061
-5.57505,-6.87314,0.66084
-5.57459,-6.87278,0.66023
-5.56623,-6.86636,0.64911
-5.56623,-6.86636,0.64911
-5.55734,-6.85969,0.63720
-5.55734,-6.85969,0.63720
-5.54839,-6.85314,0.62507
-5.54839,-6.85314,0.62507
-5.53745,-6.84536,0.61017
-5.53745,-6.84536,0.61017
-5.52881,-6.83939,0.59839
-5.52881,-6.83939,0.59839
-5.51917,-6.83291,0.58461
-5.51917,-6.83291,0.58461
-5.51091,-6.82751,0.57263
-5.51091,-6.82751,0.57263
-5.51091,-6.82751,0.57263
-5.49676,-6.81859,0.55100
-5.49676,-6.81859,0.55100
-5.48593,-6.81206,0.53392
-5.48593,-6.81206,0.53392
-5.47751,-6.80713,0.52154
